,ColCode,ColDescr,ColType,DataValue,NoteRef,RowCode,RowDescr,RowType,TableID,Year
6901,11,"Agriculture, forestry, fishing, and hunting",Industry,175,47,44RT,Retail trade,Commodity,47,2011
6902,6,"Educational services, health care, and social assistance",Industry,1295,47,44RT,Retail trade,Commodity,47,2011
6903,81,"Other services, except government",Industry,6361,47,48TW,Transportation and warehousing,Commodity,47,2011
6904,22,Utilities,Industry,13403,47,48TW,Transportation and warehousing,Commodity,47,2011
6905,7,"Arts, entertainment, recreation, accommodation, and food services",Industry,14481,47,48TW,Transportation and warehousing,Commodity,47,2011
6906,21,Mining,Industry,8779,47,48TW,Transportation and warehousing,Commodity,47,2011
6907,PROF,Professional and business services,Industry,45923,47,48TW,Transportation and warehousing,Commodity,47,2011
6908,FIRE,"Finance, insurance, real estate, rental, and leasing",Industry,26452,47,48TW,Transportation and warehousing,Commodity,47,2011
6909,48TW,Transportation and warehousing,Industry,100910,47,48TW,Transportation and warehousing,Commodity,47,2011
6910,42,Wholesale trade,Industry,52975,47,48TW,Transportation and warehousing,Commodity,47,2011
6911,31G,Manufacturing,Industry,136556,47,48TW,Transportation and warehousing,Commodity,47,2011
6912,F040,Exports of goods and services,Industry,117505,47,48TW,Transportation and warehousing,Commodity,47,2011
6913,F030,Change in private inventories,Industry,623,47,48TW,Transportation and warehousing,Commodity,47,2011
6914,44RT,Retail trade,Industry,57520,47,48TW,Transportation and warehousing,Commodity,47,2011
6915,F050,Imports of goods and services,Industry,-15804,47,48TW,Transportation and warehousing,Commodity,47,2011
6916,F100,Government consumption expenditures and gross investment,Industry,2993,47,48TW,Transportation and warehousing,Commodity,47,2011
6917,F010,Personal consumption expenditures,Industry,221167,47,48TW,Transportation and warehousing,Commodity,47,2011
6918,23,Construction,Industry,16646,47,48TW,Transportation and warehousing,Commodity,47,2011
6919,F020,Private fixed investment,Industry,26666,47,48TW,Transportation and warehousing,Commodity,47,2011
6920,11,"Agriculture, forestry, fishing, and hunting",Industry,10892,47,48TW,Transportation and warehousing,Commodity,47,2011
6921,6,"Educational services, health care, and social assistance",Industry,23616,47,48TW,Transportation and warehousing,Commodity,47,2011
6922,G,Government,Industry,64167,47,48TW,Transportation and warehousing,Commodity,47,2011
6923,51,Information,Industry,18090,47,48TW,Transportation and warehousing,Commodity,47,2011
6924,TOTFU,Total Final Uses (GDP),Industry,353149,47,48TW,Transportation and warehousing,Commodity,47,2011
6925,TOTII,Total Intermediate,Industry,596770,47,48TW,Transportation and warehousing,Commodity,47,2011
6926,TOTCOMOUT,Total Commodity Output,Industry,949919,47,48TW,Transportation and warehousing,Commodity,47,2011
6927,21,Mining,Industry,696,47,51,Information,Commodity,47,2011
6928,PROF,Professional and business services,Industry,63208,47,51,Information,Commodity,47,2011
6929,7,"Arts, entertainment, recreation, accommodation, and food services",Industry,8512,47,51,Information,Commodity,47,2011
6930,22,Utilities,Industry,1030,47,51,Information,Commodity,47,2011
6931,23,Construction,Industry,3464,47,51,Information,Commodity,47,2011
6932,81,"Other services, except government",Industry,8921,47,51,Information,Commodity,47,2011
6933,F010,Personal consumption expenditures,Industry,423191,47,51,Information,Commodity,47,2011
6934,F040,Exports of goods and services,Industry,80944,47,51,Information,Commodity,47,2011
6935,F050,Imports of goods and services,Industry,-10138,47,51,Information,Commodity,47,2011
6936,42,Wholesale trade,Industry,14528,47,51,Information,Commodity,47,2011
6937,FIRE,"Finance, insurance, real estate, rental, and leasing",Industry,51048,47,51,Information,Commodity,47,2011
6938,51,Information,Industry,195633,47,51,Information,Commodity,47,2011
6939,TOTCOMOUT,Total Commodity Output,Industry,1113232,47,51,Information,Commodity,47,2011
6940,TOTII,Total Intermediate,Industry,495982,47,51,Information,Commodity,47,2011
6941,TOTFU,Total Final Uses (GDP),Industry,617250,47,51,Information,Commodity,47,2011
6942,48TW,Transportation and warehousing,Industry,5070,47,51,Information,Commodity,47,2011
6943,F020,Private fixed investment,Industry,117074,47,51,Information,Commodity,47,2011
6944,F030,Change in private inventories,Industry,610,47,51,Information,Commodity,47,2011
6945,44RT,Retail trade,Industry,16272,47,51,Information,Commodity,47,2011
6946,31G,Manufacturing,Industry,20611,47,51,Information,Commodity,47,2011
6947,F100,Government consumption expenditures and gross investment,Industry,5569,47,51,Information,Commodity,47,2011
6948,6,"Educational services, health care, and social assistance",Industry,27693,47,51,Information,Commodity,47,2011
6949,G,Government,Industry,79018,47,51,Information,Commodity,47,2011
6950,11,"Agriculture, forestry, fishing, and hunting",Industry,279,47,51,Information,Commodity,47,2011
6951,F010,Personal consumption expenditures,Industry,2286247,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6952,23,Construction,Industry,17,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6953,81,"Other services, except government",Industry,2252,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6954,21,Mining,Industry,0,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6955,22,Utilities,Industry,175,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6956,TOTFU,Total Final Uses (GDP),Industry,2285533,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6957,TOTCOMOUT,Total Commodity Output,Industry,2351742,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6958,TOTII,Total Intermediate,Industry,66208,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6959,51,Information,Industry,665,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6960,FIRE,"Finance, insurance, real estate, rental, and leasing",Industry,45,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6961,42,Wholesale trade,Industry,972,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6962,F050,Imports of goods and services,Industry,-4890,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6963,F040,Exports of goods and services,Industry,4177,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6964,48TW,Transportation and warehousing,Industry,68,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6965,31G,Manufacturing,Industry,70,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6966,44RT,Retail trade,Industry,7530,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6967,11,"Agriculture, forestry, fishing, and hunting",Industry,307,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6968,G,Government,Industry,25369,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6969,PROF,Professional and business services,Industry,812,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6970,6,"Educational services, health care, and social assistance",Industry,26211,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6971,7,"Arts, entertainment, recreation, accommodation, and food services",Industry,1713,47,6,"Educational services, health care, and social assistance",Commodity,47,2011
6972,22,Utilities,Industry,2229,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6973,21,Mining,Industry,737,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6974,81,"Other services, except government",Industry,3535,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6975,23,Construction,Industry,1877,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6976,F010,Personal consumption expenditures,Industry,848637,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6977,F040,Exports of goods and services,Industry,4771,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6978,F050,Imports of goods and services,Industry,-689,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6979,42,Wholesale trade,Industry,7031,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6980,44RT,Retail trade,Industry,5065,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6981,51,Information,Industry,28581,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6982,TOTCOMOUT,Total Commodity Output,Industry,1104021,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6983,TOTFU,Total Final Uses (GDP),Industry,856915,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6984,TOTII,Total Intermediate,Industry,247106,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6985,F020,Private fixed investment,Industry,4197,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6986,31G,Manufacturing,Industry,16153,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6987,48TW,Transportation and warehousing,Industry,3759,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6988,FIRE,"Finance, insurance, real estate, rental, and leasing",Industry,40854,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6989,7,"Arts, entertainment, recreation, accommodation, and food services",Industry,24841,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6990,6,"Educational services, health care, and social assistance",Industry,25740,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6991,G,Government,Industry,30954,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6992,11,"Agriculture, forestry, fishing, and hunting",Industry,301,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6993,PROF,Professional and business services,Industry,55449,47,7,"Arts, entertainment, recreation, accommodation, and food services",Commodity,47,2011
6994,23,Construction,Industry,4206,47,81,"Other services, except government",Commodity,47,2011
6995,81,"Other services, except government",Industry,6500,47,81,"Other services, except government",Commodity,47,2011
6996,22,Utilities,Industry,949,47,81,"Other services, except government",Commodity,47,2011
6997,PROF,Professional and business services,Industry,29976,47,81,"Other services, except government",Commodity,47,2011
6998,7,"Arts, entertainment, recreation, accommodation, and food services",Industry,11634,47,81,"Other services, except government",Commodity,47,2011
6999,21,Mining,Industry,306,47,81,"Other services, except government",Commodity,47,2011
7000,48TW,Transportation and warehousing,Industry,4473,47,81,"Other services, except government",Commodity,47,2011
7001,42,Wholesale trade,Industry,16527,47,81,"Other services, except government",Commodity,47,2011
7002,F040,Exports of goods and services,Industry,306,47,81,"Other services, except government",Commodity,47,2011
7003,FIRE,"Finance, insurance, real estate, rental, and leasing",Industry,27592,47,81,"Other services, except government",Commodity,47,2011
7004,44RT,Retail trade,Industry,10979,47,81,"Other services, except government",Commodity,47,2011
7005,F050,Imports of goods and services,Industry,-3144,47,81,"Other services, except government",Commodity,47,2011
7006,F010,Personal consumption expenditures,Industry,506537,47,81,"Other services, except government",Commodity,47,2011
7007,31G,Manufacturing,Industry,13543,47,81,"Other services, except government",Commodity,47,2011
7008,G,Government,Industry,25280,47,81,"Other services, except government",Commodity,47,2011
7009,11,"Agriculture, forestry, fishing, and hunting",Industry,578,47,81,"Other services, except government",Commodity,47,2011
7010,6,"Educational services, health care, and social assistance",Industry,26977,47,81,"Other services, except government",Commodity,47,2011
7011,TOTCOMOUT,Total Commodity Output,Industry,691215,47,81,"Other services, except government",Commodity,47,2011
7012,TOTFU,Total Final Uses (GDP),Industry,503699,47,81,"Other services, except government",Commodity,47,2011
7013,TOTII,Total Intermediate,Industry,187516,47,81,"Other services, except government",Commodity,47,2011
7014,51,Information,Industry,7998,47,81,"Other services, except government",Commodity,47,2011
7015,22,Utilities,Industry,10758,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2011
7016,21,Mining,Industry,13652,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2011
7017,81,"Other services, except government",Industry,80171,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2011
7018,23,Construction,Industry,22357,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2011
7019,F010,Personal consumption expenditures,Industry,2524713,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2011
7020,F040,Exports of goods and services,Industry,167428,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2011
7021,F050,Imports of goods and services,Industry,-55169,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2011
7022,42,Wholesale trade,Industry,82213,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2011
7023,51,Information,Industry,57080,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2011
7024,FIRE,"Finance, insurance, real estate, rental, and leasing",Industry,750779,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2011
7025,TOTCOMOUT,Total Commodity Output,Industry,4684471,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2011
